x_1,y_1,x_2,y_2
-78.55975056072043,-577.7285871467991,-233.02165501345195,-302.88728053342305
-1099.8262083778618,-3406.685144161201,-630.1235491873194,-2194.243027961118
-570.4098725020231,-2455.088906794852,-216.42275951520833,-1491.3940434633073
-0.4610199619228297,-2179.7129720162457,-236.30938769671207,-1331.7376856675457
-4.885791023610636,-1412.7677786747233,-0.20639358181034595,-498.95254308265174
-0.270159966828885,-498.695326619265,-111.55505228741174,-580.0435957838773
-110.37099148986283,-578.6235687518364,-162.34515217646822,-416.8511368860318
-1084.4180527045573,-3346.374061553255,-597.1306557839894,-2169.7783407980414
-0.15692932915716062,-1070.6963142006393,-585.9700856917707,-2400.7327951676043
-587.9754406498796,-2400.303001732933,-224.6219726139966,-1666.2046875422534
-0.937053054181888,-2108.8899507228457,-197.39921270776927,-1384.517596374262
-0.4777655418344011,-855.3586924855284,-2.715061327762669e-05,-831.0143165134369
-0.5392757506679118,-498.34768654391064,-154.30879910820397,-638.5418173468742
-153.53972596285553,-637.277550038121,-135.89003288779887,-380.8925598856386
-264.38830359680003,-530.0189840008562,-83.59948004820205,-315.6071544732823
-2.6194900912560115,-5351.04911189849,-553.2812694482991,-3589.252238852482
-1048.672263234128,-3300.409523875247,-567.820052103245,-2137.7722940881613
-0.29590573691284816,-1062.8403406164748,-604.1383000899955,-2372.443120808442
-606.3598841238659,-2372.0796300362904,-213.85653620707672,-1918.6566321278842
-1.0796987056926355,-2046.3770558595463,-157.5289346480954,-1480.0206106399905
-0.9092252723664842,-521.1324986346275,-180.5661071905031,-762.8938079706297
-180.418941968956,-761.8911929187393,-102.2186361750098,-386.51798949637686
-258.34280775547745,-546.2558555746006,-42.75856702803651,-452.8495414924713
-6.864091201832707,-5172.015928939769,-581.4914098482977,-3626.3560632962335
-1003.6354463146727,-3267.669607396265,-541.0645178300797,-2127.5119592207016
-0.3000967684729403,-2357.958048087027,-743.4597464250378,-2243.766999180431
-0.10031106982449864,-1047.603830740712,-609.1929891402131,-2399.556644648849
-611.4390957466721,-2399.327505815828,-201.55268947080094,-2160.2304068426756
-0.8375205410195576,-2025.0006096946524,-128.94271881645136,-1575.8940731757361
-1.7864508888919772,-1846.8534401395123,-0.0003045675857720198,-1037.9668310108082
-0.4630679524593688,-1129.877083357508,-32.97743924320457,-949.370800655477
-1.1383750768798109,-564.4125352767808,-183.8475236629023,-904.3802442814336
-184.31802073955885,-903.6552153444255,-71.60346151801355,-452.72580026177155
-269.22581776425193,-546.0857667084042,-13.659241930083226,-574.3508460368357
-9.225975638495584,-5078.274649971857,-595.2218976196191,-3616.656764489756
-964.14912371433,-3254.5342869302017,-517.2213132490951,-2165.3615724930924
-0.7125040126875319,-2458.220503108398,-768.1939295957154,-2382.371378021472
-589.5387419943117,-2523.5435944314695,-199.9709887212125,-2352.178043871561
-0.9460019299867781,-2099.7734088471047,-119.9052037858205,-1652.6360178328318
-2.3402747798149903,-1169.7375412297065,-0.0007418763552777818,-1304.5270292985524
-1.0830503070815212,-1225.2417636549014,-1.6193609212764386,-1063.7989449525944
-1.4068379461733684,-639.184954160455,-170.99105025902486,-1037.734489902108
-171.98578897151526,-1037.2834065851252,-47.60376645454153,-608.3148622380853
-0.30679295232903314,-849.1521734220682,-4.147912753199307,-1007.2125789994253
-248.76132249607826,-571.3766169570467,-5.425199885162328,-622.0330701877746
-9.822093732665053,-5051.383545152833,-592.1269794826267,-3580.048191415811
-930.7683881954567,-3285.1360307498558,-504.1475946059836,-2258.81132873386
-0.9317974556770423,-2600.054832745663,-791.0683416138174,-2559.2866998900886
-552.2593051374361,-2759.797457557876,-208.10633267627463,-2507.814275844233
-1.3993975721859897,-2284.8091473973727,-131.97334231271816,-1735.5404668913832
-2.555199389624704,-1344.4206707428216,-0.0008376726109418087,-1524.8635577968162
-1.8126384835960607,-777.910066761422,-158.74738206582083,-1182.402703383398
-160.1125050882058,-1182.1932505270286,-33.91653176729051,-806.2950847488228
-0.34864740737816646,-422.4089678012476,-193.03944071693206,-615.815310869982
-193.00532192118357,-614.9713168727618,-5.368875924727718,-612.7340999206092
-10.066594691983482,-5073.258032230624,-577.2016149713959,-3560.3917688176666
-891.463870424881,-3378.654476743088,-546.1681068082767,-2411.629927859692
-1.1181311812397325,-2769.9050708804134,-790.5194221856927,-2741.3856071111823
-520.069674578871,-3091.2375153625353,-217.92604904452037,-2648.078910061925
-2.160410864892583,-2554.356188790259,-159.2823924043705,-1880.7486744901607
-2.5931897400826074,-1555.2399103404075,-0.0003782619601224724,-1680.1868085156314
-2.2197436982928593,-1027.6192806070508,-153.21733131563292,-1322.9896083816327
-154.81336965785295,-1323.0600739456627,-29.923866801627014,-958.2288164564296
-0.7626735906876547,-523.5401758808814,-112.33377881502565,-677.6667247250135
-112.97476122437638,-677.3441474670299,-7.0630799669550015,-658.3174084287359
-12.210293911082772,-5086.256697513477,-551.3806891786198,-3597.0349602354427
-848.920661354764,-3514.8431325905485,-675.6822643106693,-2624.981859224487
-1.479903700403156,-2966.300971744009,-756.1292935573547,-2916.1771029270203
-0.10584631280167478,-753.7247563330724,-505.528558964691,-3492.301702265778
-508.22318863592454,-3492.5639207390755,-224.10041357294767,-2787.742436158498
-2.400720637174345,-2859.3768937179125,-188.5506772818253,-2099.8265505013774
-2.421885520666592,-1341.4547309572997,-147.6734162493899,-1465.7519224957275
-149.35556216732994,-1465.953275723295,-34.65835449032943,-1112.7169049090846
-1.1841970034722635,-1833.1754884175177,-1.9939264575441484e-05,-1355.2262195276587
-1.0648247083599927,-623.9699071565692,-22.45748234452026,-742.2939996653674
-24.123815046153823,-742.5323376790659,-6.435600716008366,-835.690120738612
-9.062590875512797,-5066.156014165991,-515.5739024307632,-3676.8758046004864
-799.1885373149698,-3697.0333865131547,-690.5514793129796,-2872.0582618979574
-1.7702970546879442,-3203.0783572154846,-696.9785537629759,-3098.660545358118
-0.8167369961232545,-693.7107296586544,-510.72477805787366,-3937.643447039782
-513.7908155212763,-3938.086076568567,-233.18721196207662,-2977.4308452889
-2.548902066757364,-3143.10765048642,-215.66458572117335,-2431.3641313198423
-2.2924254687393386,-1691.0847861020004,-126.99615478331498,-1670.1412506121928
-128.57621470233198,-1670.2908202097772,-45.54547684490649,-1303.3741627424959
-2.145304381213805,-806.4873438483852,-1.8699517343220577,-1073.3149647619546
-0.6268016847744775,-330.4882674661502,-129.42924944470911,-586.8495133726738
-6.482648646766393,-5017.282381260461,-472.84990874380856,-3767.920141305019
-754.273885680811,-3914.9907627566895,-691.735354673795,-3161.7743499160483
-1.4853613670875347,-3501.152743310113,-632.4934554922975,-3327.39558259364
-1.0856757526243734,-666.9288239116822,-523.3118877330344,-4387.330446251341
-526.5997257544495,-4387.948003737738,-315.9257376732976,-3268.517957395062
-2.275509904527098,-3460.7809190047747,-255.9056601955681,-2795.6749977634167
-1.4749612881314533,-1947.3956952021942,-84.05512919322655,-1903.4832314024766
-85.55667111022558,-1903.5163956012004,-58.1454148155085,-1506.6323638099796
-121.64888594404874,-700.3963105891544,-74.06306569587275,-469.35006601799444
-1.4445932941180217,-533.4603289528151,-62.4723610139049,-700.6273360991323
-5.215946392092519,-4968.294032855954,-425.26448822257044,-3818.760017392664
-722.1724563451253,-4166.79214326425,-675.6792167078333,-3497.460736905448
-0.9312678432515895,-3865.6351484203287,-583.1078906330358,-3629.9883618083704
-533.8811839509463,-4777.047038705304,-328.9789518394582,-3632.7581087074173
-2.0539780477856766,-3831.6833428521777,-205.14608121118545,-3121.1277530173306
-2.850396223309872,-2717.235794238802,-0.8138551489591919,-2672.5863515361066
-1.4736248800236353,-2097.817148750119,-36.09930368618461,-2128.014416254001
-37.67136017864868,-2128.0777662556775,-66.28434374727249,-1693.3337440212824
-4.733413036673653,-452.06409186521233,-39.97227188886848,-1061.9400892561512
-43.55603004133354,-1062.8401529725825,-115.07064696464363,-654.3488171466846
-1.605346453771972,-890.470498072519,-18.105075478393132,-789.4313720466313
-4.674992885339179,-664.7985483744264,-0.0011494625747445752,-331.597268773204
-7.7344239701051265,-4880.906056071399,-380.1458848968341,-3839.8279615387123
-711.6983827074428,-4449.277630476151,-714.5852065426598,-3851.4069809573402
-1.3870070009052142,-4290.148278948802,-563.2499792571552,-3987.0068566803448
-528.7082709013521,-5090.158672458024,-348.48723173408143,-4022.6094479534186
-1.9287138196377782,-4269.832228162631,-142.0558330560566,-3453.4177692388653
-3.269902686934074,-2960.266967077394,-10.255102388668092,-3015.238240010929
-3.0246366937990388,-2457.2650220910673,-6.852220322350149,-2573.4231016380986
-1.91617988805001,-2191.1993219925957,-14.937067767587905,-2365.727205494436
-17.065888275817088,-2365.889428267762,-65.38880663849613,-1871.5462901022263
-2.416394174424113,-1303.2724457379907,-151.2798085871866,-726.3515085514853
-10.694648158973905,-4754.691471683555,-336.0898281456102,-3920.373886453999
-724.8592476487202,-4774.141850984092,-746.4942023097797,-4183.004576987095
-2.1144492970033752,-4690.668055738396,-577.127654906888,-4377.506317261081
-509.3925240671324,-5387.973747905524,-373.1538510889841,-4459.840289536016
-1.7725427623718133,-4758.426947307971,-90.60587462604326,-3856.712545784113
-3.6843452253542637,-3253.311328669528,-34.32061443532075,-3424.384646795148
-2.7824631983608015,-2768.5899275487095,-51.65284530972258,-2925.362108303558
-2.8580900097149424,-2323.6068948840843,-0.8603564883178478,-2656.3678363179256
-3.7360301857274862,-2656.599674140902,-55.087843797635514,-2103.2558032055385
-2.794545771682351,-1443.6508289555668,-144.17684392893716,-799.9991509441096
-7.099866267973994,-4597.853815677827,-291.8590579824422,-4152.580151001933
-753.8763690807527,-5153.5751079700285,-733.3561834854786,-4509.508013291866
-2.7247877621448424,-5070.522480437776,-614.9481526555119,-4748.603544121832
-472.06363653004337,-5706.289757024645,-404.51907928116907,-4877.969201968831
-1.7823886337855583,-5233.729687267246,-70.70331888964029,-4300.716671649911
-3.804887853166292,-3597.373687662581,-75.88139261861306,-3868.136246541543
-2.1516909557713007,-3133.030500177728,-89.83693906517556,-3282.1544015720315
-3.0421973521365544,-3021.3937874977933,-36.74871534029535,-2438.490874350867
-3.4374784824126436,-1600.032440245462,-100.13773111519913,-1025.7443413335313
-1.735423963012181,-4456.074976046143,-252.20042128910245,-4576.495348974569
-781.0522650981702,-5533.19871146433,-734.0510927781502,-4810.535516108568
-3.116598647982755,-5493.242828088849,-659.9943804665527,-5120.638920314697
-414.25067462768766,-6025.516903497312,-445.9054841505076,-5168.528048564336
-1.8417439687000297,-5650.71085116985,-92.09545461556536,-4725.065449315099
-3.442479251768873,-3974.2906814824078,-140.35930970079244,-4331.2656750404185
-1.8958051840086227,-3582.020470078824,-93.47014014558226,-3583.4112380282463
-3.160802932489787,-3482.496920494329,-14.39662698444863,-2860.458653891711
-3.7989190496596166,-1847.7965041719283,-62.20301195081811,-1450.808664837512
-1.5056622687584422,-1153.2806648548838,-291.74020978890695,-615.1198671153899
-1.6551267495033244,-4411.8425069461,-231.27573840600962,-5078.7779877902785
-781.5027516675436,-5829.787836711363,-734.036037359072,-5124.0676003362405
-3.314207146509034,-6032.140334059851,-705.0632597145359,-5519.435641652651
-361.5932297386298,-6358.799104245745,-483.8512531653905,-5370.465549813125
-2.870279892864346,-5937.435184374866,-143.99538443697384,-5126.406944054237
-2.0886967234710028,-3034.3203597016236,-0.09142582806089194,-4400.424160905756
-2.799826227153062,-4378.183636344945,-207.97614253172287,-4761.402992600114
-2.143154057828724,-4093.786536064776,-66.20563507373208,-3878.6268997163074
-3.0133959781524027,-4021.4962528217434,-0.5040216244578914,-3296.713712593186
-3.674925697719118,-2150.694660770024,-32.29969812343643,-1833.8996693997567
-2.170008296106971,-1407.580669289495,-350.46583337436994,-835.9748404537551
-1.6040918991802755,-4435.388732655264,-244.75546952609875,-5489.830681596947
-747.7484384668569,-6052.851292978456,-721.482721401334,-5506.708379672885
-2.9309911985110375,-6595.560321782141,-747.758314446517,-5947.8936630925455
-320.55724718190413,-6705.0542335309865,-506.5072020241769,-5563.663330202386
-3.3270060824333996,-6248.0522706700385,-207.10104959526507,-5507.820077724071
-1.9760139053109924,-3125.1136802370306,-32.20593305089369,-4635.156127495981
-2.3285666020155986,-4767.2154919593095,-237.98142535697298,-5166.327702450645
-2.5928781922293638,-4519.890042454438,-22.17560964596305,-4247.035930576205
-3.7359033869902305,-2491.798409338077,-10.345959022220086,-2106.733520195309
-1.5849195226517168,-1485.4264854684982,-324.43031648835176,-910.1236080721951
-1.645209235940456,-4487.224360304083,-287.8552077195509,-5793.576554975762
-689.4139236073115,-6300.749833716906,-691.9593224604569,-5978.223294727043
-1.9157749048263213,-7111.44939795818,-784.6006765104139,-6343.697785403648
-291.572249154724,-7064.778245230042,-508.43849539049006,-5843.514019257947
-3.8952967764162167,-6727.235582625745,-265.64150478544707,-5950.017186620803
-2.08799773906685,-3230.5758668735125,-109.58934146227512,-4883.413679777959
-2.2388505155768144,-5195.05667598894,-201.97389336616106,-5555.436674871144
-3.724854955366027,-5500.950120916674,-10.98362966129207,-5024.0114283984
-4.257046492770314,-2936.934818474576,-3.1298202976022367,-2400.396330405828
-1.6532755815624114,-4539.908399370944,-332.88271343003726,-6082.721046335588
-626.217117174654,-6648.179489270659,-654.6996028484591,-6536.715314143728
-0.9770413953419848,-7558.7985050361995,-808.3202341137676,-6719.6736623706065
-278.59158497623685,-7386.911497299154,-496.06815216426185,-6296.740105892379
-3.239813910349767,-7329.3577317134295,-321.8315809973865,-6434.056480526051
-2.3176469970712787,-3336.283918125533,-192.1748768497082,-5200.429767925682
-2.2339823387137585,-5598.657040105057,-136.2144349150085,-5963.08474416214
-3.450771919197905,-5521.025588401847,-39.58065914072358,-5519.738753090723
-4.28461223217073,-3395.6297835770033,-4.481914009906177,-2738.5903220511905
-1.844282426170139,-2251.0233687979667,-330.4910670167701,-1408.0457371824486
-191.34937670283762,-1725.2164344543887,-69.01691783085744,-940.721927994338
-206.4920573773279,-1072.827766841422,-16.09646718633934,-615.2615955578012
-2.0069452522466236,-4638.077069401913,-351.60273683518244,-6401.219620342552
-576.0891090542536,-7106.179140457465,-629.1477452726685,-7129.1762293367065
-0.9258657372110974,-7940.821766289461,-807.9922777595739,-7104.85775886152
-297.1556388702411,-7660.628479782103,-482.52503755730686,-6977.504472940741
-3.35904024291267,-7846.843583124397,-338.1663644749806,-6826.6044485133
-2.6214331334213057,-3454.489065533342,-250.92694046259567,-5591.868927457326
-2.213615215133359,-5941.041749202896,-80.57338369621539,-6345.895816438061
-2.5649999608685903,-5654.791497803719,-66.5450372523901,-5974.310996072805
-2.1734268863729085,-4788.332837561793,-3.2415781678409985,-4906.381280833319
